chrom	geneName	strand	location	assigned_tissue_type	Hvalue	AdjustedHvalue
chr5	P4HA2	-	131528318	none	2.4862	2.7932
chr5	PAIP2	+	138705390	none	2.3882	2.8064
chr5	PANK3	-	167983964	none	2.4247	2.7482
chr5	PAPD4	+	78982455	none	2.6700	2.7751
chr5	PARP8	+	50138154	none	2.4097	2.7387
chr5	PCDH1	-	141229959	none	2.4250	2.7596
chr5	PHAX	+	125962938	none	2.4321	2.7084
chr5	PIK3R1	+	67597637	none	2.3757	2.7906
chr5	PJA2	-	108670422	none	2.4672	2.8071
chr5	PJA2	-	108670916	none	2.4672	2.7833
chr5	PLK2	-	57749838	none	2.5392	2.8051
chr5	POC5	-	74970038	none	2.4060	2.8066
chr5	POLR3G	+	89810203	none	2.5213	2.7288
chr5	PP7080	-	470641	none	2.3373	2.7276
chr5	PPARGC1B	+	149234565	none	2.3892	2.8023
chr5	PPP2CA	-	133532788	none	2.4350	2.8062
chr5	PRELID1	+	176733952	none	2.5233	2.7847
chr5	PURA	+	139494832	none	2.5186	2.7921
chr5	PURA	+	139494998	none	2.3406	2.7511
chr5	PWWP2A	-	159502892	none	2.4340	2.7388
chr5	RAB24	-	176728459	none	2.5965	2.8068
chr5	RAD1	-	34907394	none	2.6298	2.7920
chr5	RAD50	+	131931447	none	2.2244	2.7786
chr5	RAD50	+	131944373	none	2.3202	2.7942
chr5	RAD50	+	131944873	none	2.2243	2.7652
chr5	RAD50	+	131951767	none	2.6608	2.7944
chr5	RAD50	+	131979735	none	2.6158	2.7560
chr5	RANBP3L	-	36249093	none	2.4361	2.7663
chr5	RARS	+	167946295	none	2.4044	2.8070
chr5	RASA1	+	86687724	none	2.4367	2.8036
chr5	RBM27	+	145603064	none	2.2786	2.7108
chr5	RBM27	+	145665668	none	2.4999	2.7220
chr5	REEP5	-	112212092	none	2.5000	2.7152
chr5	REEP5	-	112214186	none	2.6333	2.7181
chr5	RFESD	+	94992843	none	2.4966	2.7837
chr5	RICTOR	-	38938034	none	2.3566	2.8044
chr5	RIOK2	-	96498645	none	2.6778	2.7720
chr5	RNF14	+	141368734	none	2.5311	2.7742
chr5	SAP30L	+	153835694	none	2.4682	2.7813
chr5	SAR1B	-	133942125	none	2.4890	2.7125
chr5	SCAMP1	+	77774096	none	2.4518	2.7932
chr5	SEC24A	+	134063589	none	2.2477	2.7898
chr5	SEMA6A	-	115781449	none	2.4070	2.7616
chr5	SEPP1	-	42800232	none	2.3847	2.7719
chr5	SERINC5	-	79434727	none	2.4221	2.8052
chr5	SFXN1	+	174956737	none	2.6408	2.7778
chr5	SKIV2L2	+	54720804	none	2.2722	2.7008
chr5	SKIV2L2	+	54721402	none	2.4470	2.7825
chr5	SLC22A4	+	131679871	none	2.4570	2.8058
chr5	SLC30A5	+	68400562	none	2.3062	2.7025
chr5	SLC30A5	+	68426085	none	2.5283	2.7622
chr5	SLU7	-	159828658	none	2.3890	2.7865
chr5	SLU7	-	159830157	none	2.5497	2.7183
chr5	SMAD5	+	135515014	none	2.3260	2.7148
chr5	SMAD5	+	135518409	none	2.5480	2.7690
chr5	SNX18	+	53841693	none	2.6325	2.7952
chr5	SNX24	+	122344888	none	2.4936	2.7400
chr5	SPARC	-	151042003	none	2.6126	2.7633
chr5	SPATA24	-	138732471	none	2.4038	2.7332
chr5	SPOCK1	-	136311002	none	2.2579	2.8061
chr5	SRA1	-	139930085	none	2.3422	2.7936
chr5	SRD5A1	+	6669668	none	2.5036	2.7353
chr5	SREK1	+	65466465	none	2.2111	2.7423
chr5	SREK1	+	65476705	none	2.5264	2.7931
chr5	SREK1	+	65479435	none	2.4851	2.7114
chr5	SRFBP1	+	121363608	none	2.5028	2.7916
chr5	STARD4	-	110831742	none	2.3495	2.8051
chr5	STC2	-	172741732	none	2.3447	2.7166
chr5	STC2	-	172744086	none	2.3447	2.7393
chr5	STK10	-	171469089	none	2.5143	2.7411
chr5	STK10	-	171470632	none	2.5143	2.8004
chr5	SUB1	+	32601397	none	2.3300	2.7881
chr5	TARS	+	33468151	none	2.4553	2.8062
chr5	TBC1D9B	-	179289075	none	2.2370	2.7991
chr5	TBC1D9B	-	179289750	none	2.2860	2.7910
chr5	TCERG1	+	145888791	none	2.4995	2.7082
chr5	TCERG1	+	145891065	none	2.2911	2.7974
chr5	TCOF1	+	149763810	none	2.5388	2.7493
chr5	TCOF1	+	149776388	none	2.5313	2.7197
chr5	THG1L	+	157166776	none	2.2725	2.7936
chr5	TMEM167A	-	82348679	none	2.4946	2.7277
chr5	TMEM167A	-	82352128	none	2.5946	2.7654
chr5	TNFAIP8	+	118730132	none	2.3245	2.7222
chr5	TTC1	+	159437839	none	2.4965	2.7260
chr5	TTC1	+	159492539	none	2.3823	2.7877
chr5	TTC37	-	94799598	none	2.6309	2.7891
chr5	UBE2B	+	133726456	none	2.3880	2.7986
chr5	UBE2B	+	133727214	none	2.3880	2.7246
chr5	UBE2QL1	+	6492703	none	2.6612	2.8064
chr5	UBLCP1	+	158712400	none	2.4044	2.8028
chr5	UBLCP1	+	158713033	none	2.4875	2.7246
chr5	VCAN	+	82877257	none	2.2695	2.7846
chr5	VCAN	+	82878112	none	2.3737	2.7736
chr5	WDR36	+	110466193	none	2.6834	2.7555
chr5	WDR41	-	76728081	none	2.3144	2.7318
chr5	XRCC4	+	82649569	none	2.5802	2.8064
chr5	YTHDC2	+	112930970	none	2.4621	2.8052
chr5	ZCCHC10	-	132332693	none	2.2372	2.7671
chr5	ZFR	-	32354462	none	2.6214	2.8053
chr5	ZFR	-	32354735	none	2.5552	2.7019
chr5	ZFYVE16	+	79774716	none	2.4330	2.7887
chr5	ZSWIM6	+	60840896	none	2.5515	2.7654
chr6	ABCF1	+	30545670	none	2.4636	2.7447
chr6	ACAT2	+	160200073	none	2.6012	2.7839
chr6	AIG1	+	143661429	none	2.3046	2.7635
chr6	AIM1	+	107018317	none	2.6593	2.7995
chr6	AKAP12	+	151677899	none	2.4749	2.7869
chr6	ALDH5A1	+	24537421	none	2.4448	2.7558
chr6	AMD1	+	111215371	none	2.5203	2.7627
chr6	AMD1	+	111215510	none	2.3754	2.7304
chr6	AMD1	+	111216902	none	2.4542	2.7825
chr6	ANKS1A	+	35059172	none	2.6249	2.7980
chr6	ARID1B	+	157530390	none	2.4988	2.8027
chr6	ASCC3	-	100956629	none	2.6623	2.7835
chr6	ATG5	-	106633802	none	2.3133	2.7940
chr6	BACH2	-	90636258	none	2.4170	2.7859
chr6	BAG2	+	57049650	none	2.3373	2.7583
chr6	BAG6	-	31606818	none	2.5650	2.8071
chr6	BCLAF1	-	136579735	none	2.5816	2.8058
chr6	BCLAF1	-	136597291	none	2.5816	2.7085
chr6	BRD2	+	32949083	none	2.5346	2.8072
chr6	BRD2	+	32949269	none	2.5346	2.7515
chr6	BYSL	+	41900773	none	2.4502	2.8019
chr6	C6orf120	+	170104954	none	2.5516	2.7939
chr6	C6orf120	+	170106400	none	2.2420	2.7014
chr6	CASP8AP2	+	90584150	none	2.4332	2.7887
chr6	CCDC170	+	151941321	none	2.6278	2.7056
chr6	CD164	-	109687728	none	2.4612	2.8068
chr6	CD83	+	14137110	none	2.4021	2.7490
chr6	CDC5L	+	44414765	none	2.3390	2.7719
chr6	CDYL	+	4955775	none	2.2077	2.7575
chr6	CENPQ	+	49437943	none	2.2038	2.7369
chr6	CENPQ	+	49460740	none	2.2042	2.7809
chr6	CEP162	-	84834636	none	2.5018	2.7697
chr6	CEP85L	-	118782200	none	2.3978	2.7311
chr6	CNPY3	+	42906990	none	2.6144	2.7295
chr6	CYB5R4	+	84670137	none	2.4306	2.7796
chr6	DEK	-	18224419	none	2.6508	2.7953
chr6	DEK	-	18237633	none	2.4557	2.7474
chr6	DSP	+	7586795	none	2.4707	2.7819
chr6	DUSP22	+	350694	none	2.2376	2.7877
chr6	DUSP22	+	351350	none	2.2376	2.7377
chr6	E2F3	+	20493934	none	2.6264	2.8015
chr6	EFHC1	+	52357212	none	2.4585	2.7313
chr6	ENPP1	+	132216289	none	2.6117	2.7574
chr6	ENPP4	+	46114393	none	2.5999	2.7551
chr6	ENPP5	-	46126924	none	2.4360	2.7696
chr6	ENPP5	-	46128142	none	2.4360	2.8057
chr6	EPM2A	-	145946465	none	2.2387	2.7189
chr6	EPM2A	-	145946681	none	2.6186	2.7299
chr6	EZR	-	159186806	none	2.2768	2.7666
chr6	FAM26F	+	116784938	none	2.4445	2.8062
chr6	FBXO5	-	153291673	none	2.5718	2.8068
chr6	FBXO9	+	52963159	none	2.4749	2.7987
chr6	FIG4	+	110146622	none	2.6235	2.8060
chr6	GLTSCR1L	+	42836288	none	2.5231	2.7914
chr6	GMDS	-	1624053	none	2.3304	2.7801
chr6	GMNN	+	24786283	none	2.4540	2.8014
chr6	GSTA4	-	52842761	none	2.3971	2.8071
chr6	GTF3C6	+	111289073	none	2.4393	2.8067
chr6	HACE1	-	105175974	none	2.4525	2.7894
chr6	HEBP2	+	138734275	none	2.4087	2.8071
chr6	HEY2	+	126081075	none	2.6499	2.7579
chr6	HIVEP1	+	12165225	none	2.6344	2.8036
chr6	HIVEP2	-	143072617	none	2.5814	2.7946
chr6	HMGN3	-	79910975	none	2.3664	2.7930
chr6	HMGN4	+	26547148	none	2.2522	2.8055
chr6	IBTK	-	82879972	none	2.3254	2.8071
chr6	ID4	+	19840908	none	2.5798	2.7383
chr6	IGF2R	+	160527565	none	2.5158	2.8072
chr6	IL20RA	-	137321141	none	2.5685	2.7233
chr6	IPCEF1	-	154475817	none	2.6512	2.7191
chr6	KIAA1586	+	56918181	none	2.3074	2.7793
chr6	KIAA1586	+	56919999	none	2.4316	2.7286
chr6	L3MBTL3	+	130461627	none	2.6159	2.7810
chr6	LACE1	+	108843655	none	2.4614	2.7541
chr6	LOC100294145	+	32871527	none	2.2485	2.7331
chr6	LRP11	-	150139936	none	2.3849	2.7932
chr6	LTV1	+	144184610	none	2.5770	2.7484
chr6	LYRM2	-	90343964	none	2.2738	2.7565
chr6	LYRM4	-	5108659	none	2.4213	2.7127
chr6	MANEA	+	96057325	none	2.4665	2.7628
chr6	MAP3K5	-	136878185	none	2.3211	2.7686
chr6	MARCKS	+	114182366	none	2.3185	2.7912
chr6	MARCKS	+	114182970	none	2.3185	2.8047
chr6	MBOAT1	-	20101039	none	2.3466	2.7389
chr6	MCM9	-	119134625	none	2.3623	2.7582
chr6	MCUR1	-	13786790	none	2.5283	2.7238
chr6	MCUR1	-	13791029	none	2.4133	2.7603
chr6	MDC1	-	30667593	none	2.5154	2.8065
chr6	MMS22L	-	97590043	none	2.3997	2.7021
chr6	MRPS10	-	42174557	none	2.3465	2.8050
chr6	MRS2	+	24425799	none	2.2987	2.7907
chr6	MTHFD1L	+	151422985	none	2.2531	2.7122
chr6	MYO6	+	76625944	none	2.4316	2.7491
chr6	NFKBIE	-	44225909	none	2.4119	2.7658
chr6	NFKBIE	-	44226421	none	2.4119	2.7085
chr6	NFYA	+	41067709	none	2.6237	2.7948
chr6	NOL7	+	13621134	none	2.5148	2.8045
chr6	NQO2	+	3019987	none	2.4250	2.8031
chr6	NT5E	+	86205490	none	2.4535	2.8008
chr6	OARD1	-	41034552	none	2.5334	2.7867
chr6	OGFRL1	+	72013262	none	2.3894	2.7525
chr6	OGFRL1	+	72014269	none	2.3124	2.7137
chr6	ORC3	+	88377163	none	2.3244	2.8062
chr6	OSTM1	-	108364038	none	2.4661	2.8058
chr6	PAK1IP1	+	10709977	none	2.6435	2.8052
chr6	PAQR8	+	52272567	none	2.4220	2.7704
chr6	PARK2	-	161768448	none	2.4647	2.7666
chr6	PBX2	-	32152518	none	2.5521	2.8072
chr6	PDCD2	-	170890844	none	2.6095	2.7037
chr6	PDSS2	-	107473790	none	2.4566	2.7453
chr6	PDSS2	-	107585395	none	2.4567	2.7446
chr6	PEX3	+	143810865	none	2.5379	2.7605
chr6	PEX3	+	143811135	none	2.2947	2.7637
chr6	PEX7	+	137235061	none	2.4191	2.7825
chr6	PHF3	+	64421998	none	2.5322	2.7494
chr6	PHF3	+	64423892	none	2.5517	2.7159
chr6	PHF3	+	64424352	none	2.5045	2.7330
chr6	PHIP	-	79645594	none	2.5506	2.7994
chr6	PHIP	-	79648651	none	2.4285	2.7131
chr6	PHIP	-	79692620	none	2.6701	2.7115
chr6	PKIB	+	123047028	none	2.4044	2.7647
chr6	PLN	+	118881213	none	2.3780	2.7069
chr6	PM20D2	+	89874644	none	2.4538	2.7924
chr6	PM20D2	+	89875276	none	2.4538	2.7891
chr6	PNISR	-	99847848	none	2.5295	2.7092
chr6	PNISR	-	99848803	none	2.3494	2.7607
chr6	PNRC1	+	89794546	none	2.6274	2.7950
chr6	PPIL4	-	149826788	none	2.2395	2.7841
chr6	PPP1R11	+	30038095	none	2.3310	2.8069
chr6	PREP	-	105725601	none	2.5197	2.8023
chr6	PRPF4B	+	4031962	none	2.6208	2.8026
chr6	PRPF4B	+	4062127	none	2.6074	2.7710
chr6	PRPF4B	+	4065208	none	2.5484	2.7024
chr6	PSMG4	+	3268005	none	2.3104	2.8047
chr6	PSMG4	+	3268270	none	2.3104	2.7170
chr6	PTP4A1	+	64291353	none	2.4350	2.7015
chr6	RAB23	-	57051817	none	2.4306	2.7900
chr6	RANBP9	-	13621740	none	2.6257	2.8067
chr6	RANBP9	-	13621861	none	2.6533	2.7907
chr6	RARS2	-	88224106	none	2.4826	2.8047
chr6	REPS1	-	139226045	none	2.3206	2.8061
chr6	RIOK1	+	7414614	none	2.4384	2.7337
chr6	RIOK1	+	7417633	none	2.3141	2.7910
chr6	RIOK1	+	7418126	none	2.2656	2.7440
chr6	RPF2	+	111346704	none	2.5966	2.7501
chr6	RPL7L1	+	42857593	none	2.3541	2.8070
chr6	RRP36	+	42997327	none	2.5287	2.7888
chr6	RRP36	+	42998795	none	2.5287	2.7721
chr6	RWDD1	+	116910121	none	2.2399	2.7834
chr6	RWDD1	+	116914430	none	2.2399	2.8025
chr6	RWDD2A	+	83906254	none	2.4336	2.7617
chr6	SASH1	+	148873168	none	2.2197	2.8057
chr6	SAYSD1	-	39072675	none	2.5663	2.7626
chr6	SAYSD1	-	39072972	none	2.4288	2.7557
chr6	SENP6	+	76425613	none	2.5037	2.7988
chr6	SGK1	-	134490400	none	2.3553	2.8053
chr6	SLC22A23	-	3269697	none	2.5758	2.7020
chr6	SLC29A1	+	44201847	none	2.6434	2.8071
chr6	SNRNP48	+	7612080	none	2.4140	2.7818
chr6	SNRPC	+	34730422	none	2.5141	2.7207
chr6	SNRPC	+	34741567	none	2.5141	2.8072
chr6	SNX14	-	86215524	none	2.2720	2.8061
chr6	SNX3	-	108532737	none	2.5731	2.8063
chr6	SOX4	+	21596296	none	2.3725	2.7710
chr6	SRPK1	-	35800822	none	2.5898	2.8070
chr6	SRSF3	+	36570058	none	2.6117	2.7354
chr6	SRSF3	+	36570564	none	2.4006	2.7463
chr6	SSR1	-	7289789	none	2.3430	2.7376
chr6	SYNCRIP	-	86320809	none	2.5701	2.7206
chr6	SYNCRIP	-	86321041	none	2.2190	2.7591
chr6	SYNCRIP	-	86323939	none	2.3391	2.7236
chr6	SYNE1	-	152442955	none	2.6111	2.7017
chr6	TAF11	-	34845579	none	2.4303	2.8012
chr6	TAF11	-	34850777	none	2.5666	2.7872
chr6	TAP2	-	32793196	none	2.5390	2.7499
chr6	TAP2	-	32796288	none	2.5391	2.7940
chr6	TAPBP	-	33267478	none	2.5243	2.8026
chr6	TBC1D22B	+	37300741	none	2.3493	2.8065
chr6	TBP	+	170881937	none	2.6462	2.8017
chr6	TCP1	-	160199988	none	2.4784	2.8017
chr6	TMEM14A	+	52551374	none	2.3009	2.8049
chr6	TMEM170B	+	11583744	none	2.4626	2.7006
chr6	TMEM181	+	159056452	none	2.5173	2.7192
chr6	TMEM200A	+	130764507	none	2.4174	2.7472
chr6	TMEM30A	-	75962652	none	2.4477	2.7587
chr6	TNFAIP3	+	138204438	none	2.5777	2.8042
chr6	TRERF1	-	42192970	none	2.4876	2.7189
chr6	TRIM27	-	28870787	none	2.3236	2.7259
chr6	TRIM27	-	28871624	none	2.5419	2.7780
chr6	TSPYL1	-	116596038	none	2.5347	2.7355
chr6	TTK	+	80752235	none	2.6763	2.7589
chr6	TUBB2B	-	3224745	none	2.4773	2.7555
chr6	ULBP3	-	150382195	none	2.3407	2.7851
chr6	USP45	-	99880319	none	2.4700	2.7680
chr6	UTRN	+	145174166	none	2.2023	2.7550
chr6	VEGFA	+	43754194	none	2.2596	2.7886
chr6	VTA1	+	142541905	none	2.5038	2.7573
chr6	WTAP	+	160177336	none	2.6180	2.8047
chr6	ZNF204P	-	27325609	none	2.5815	2.7989
chr6	ZNF292	+	87970355	none	2.3927	2.7662
chr6	ZSCAN9	+	28201255	none	2.6044	2.7467
chr7	AASS	-	121713609	none	2.6682	2.7946
chr7	AASS	-	121714560	none	2.2927	2.7880
chr7	ABCF2	-	150908577	none	2.6335	2.7126
chr7	ACTR3B	+	152552453	none	2.6404	2.7699
chr7	ADCYAP1R1	+	31151087	none	2.6230	2.7809
chr7	AHCYL2	+	129070030	none	2.6458	2.7531
chr7	AHR	+	17385384	none	2.5872	2.7771
chr7	AHR	+	17385766	none	2.5872	2.7831
chr7	AKAP9	+	91630338	none	2.3413	2.7780
chr7	AKAP9	+	91631039	none	2.5038	2.7886
chr7	AKAP9	+	91631428	none	2.5351	2.7701
chr7	ANKIB1	+	92031079	none	2.3357	2.7261
chr7	ANLN	+	36493364	none	2.5238	2.8062
chr7	BAZ1B	-	72854734	none	2.3003	2.7004
chr7	BBS9	+	33645234	none	2.5680	2.7971
chr7	BCAP29	+	107260932	none	2.4293	2.7125
chr7	BET1	-	93622567	none	2.6409	2.7981
chr7	C1GALT1	+	7283972	none	2.4599	2.7400
chr7	C1GALT1	+	7288238	none	2.6645	2.7287
chr7	C7orf31	-	25175366	none	2.5800	2.7726
chr7	C7orf50	-	1036644	none	2.2567	2.8024
chr7	C7orf73	+	135359921	none	2.3093	2.7273
chr7	CACNA2D1	-	81575767	none	2.6504	2.7991
chr7	CADPS2	-	121959605	none	2.4072	2.7598
chr7	CAPZA2	+	116558774	none	2.3834	2.7559
chr7	CAPZA2	+	116559286	none	2.3834	2.8055
chr7	CCDC132	+	92988328	none	2.4525	2.7105
chr7	CCT6A	+	56126134	none	2.2079	2.7619
chr7	CCT6A	+	56131082	none	2.3094	2.7798
chr7	CD36	+	80306321	none	2.4348	2.7156
chr7	CD36	+	80308583	none	2.4787	2.7273
chr7	CDCA7L	-	21940538	none	2.6482	2.8072
chr7	CDK13	+	40135137	none	2.3814	2.7406
chr7	CDK13	+	40136724	none	2.5989	2.7202
chr7	COG5	-	106842983	none	2.3175	2.7788
chr7	COL1A2	+	94059988	none	2.6591	2.8026
chr7	COPG2	-	130146084	none	2.2625	2.7890
chr7	CRCP	+	65619544	none	2.5361	2.8039
chr7	CREB3L2	-	137559766	none	2.5569	2.7970
chr7	CTTNBP2	-	117350710	none	2.3598	2.7150
chr7	CUX1	+	101901501	none	2.4824	2.7659
chr7	DKFZP586I1420	+	30410709	none	2.4915	2.7195
chr7	DKFZP586I1420	+	30412503	none	2.6068	2.7812
chr7	DNAJB9	+	108214829	none	2.2838	2.8053
chr7	DNAJC2	-	102952963	none	2.6382	2.7771
chr7	DNAJC2	-	102953468	none	2.4827	2.7648
chr7	DNAJC2	-	102960067	none	2.3780	2.7129
chr7	DOCK4	-	111366173	none	2.4501	2.7546
chr7	DUS4L	+	107218371	none	2.3677	2.7705
chr7	ESYT2	-	158523698	none	2.3104	2.7854
chr7	ETV1	-	13930863	none	2.2247	2.7186
chr7	FAM71F1	+	128371661	none	2.2703	2.7133
chr7	FGL2	-	76822919	none	2.5638	2.7911
chr7	FTSJ2	-	2273920	none	2.3954	2.8039
chr7	GATAD1	+	92088146	none	2.3166	2.8007
chr7	GATS	-	99806560	none	2.3000	2.7053
chr7	GIMAP7	+	150217841	none	2.4347	2.7683
chr7	GIMAP7	+	150218146	none	2.2265	2.7685
chr7	GLCCI1	+	8126603	none	2.5267	2.7133
chr7	GLCCI1	+	8128704	none	2.4026	2.7909
chr7	GLI3	-	42000556	none	2.3301	2.7585
chr7	GNA12	-	2767748	none	2.3964	2.7840
chr7	GNA12	-	2768216	none	2.3965	2.8066
chr7	GNAI1	+	79847355	none	2.5244	2.7529
chr7	GPR37	-	124386112	none	2.4035	2.7053
chr7	GSAP	-	76940075	none	2.5251	2.8028
chr7	GSTK1	+	142966200	none	2.6227	2.8068
chr7	GTPBP10	+	90014490	none	2.6348	2.7699
chr7	HBP1	+	106842944	none	2.2954	2.8037
chr7	HOXA7	-	27193350	none	2.6713	2.7168
chr7	HUS1	-	48002914	none	2.4337	2.7507
chr7	HUS1	-	48004768	none	2.5285	2.7116
chr7	IGF2BP3	-	23349841	none	2.5652	2.8044
chr7	IKZF1	+	50472134	none	2.3564	2.7320
chr7	ING3	+	120597022	none	2.6257	2.7646
chr7	ING3	+	120615699	none	2.3353	2.7998
chr7	INSIG1	+	155101935	none	2.4571	2.7885
chr7	KBTBD2	-	32907786	none	2.3175	2.8021
chr7	KCTD7	+	66108026	none	2.5864	2.7995
chr7	KIAA1147	-	141356538	none	2.5819	2.7994
chr7	KMT2E	+	104754525	none	2.5481	2.7788
chr7	KRIT1	-	91829328	none	2.6050	2.7848
chr7	LMBR1	-	156475130	none	2.2233	2.7050
chr7	LOC101927746	+	100954162	none	2.2938	2.7188
chr7	LOC101927746	+	100954612	none	2.5194	2.7042
chr7	LOC493754	-	66018759	none	2.3612	2.8045
chr7	LRRC17	+	102585503	none	2.5030	2.7598
chr7	LSM5	-	32526423	none	2.4270	2.7161
chr7	LSM5	-	32526654	none	2.4270	2.8018
chr7	MDFIC	+	114658790	none	2.3391	2.8053
chr7	MDH2	+	75695906	none	2.6292	2.7209
chr7	MIOS	+	7646848	none	2.3285	2.7684
chr7	MKRN1	-	140155999	none	2.3117	2.7668
chr7	MPLKIP	-	40172352	none	2.4731	2.7919
chr7	MPLKIP	-	40172699	none	2.4731	2.7907
chr7	MPP6	+	24727499	none	2.3999	2.8000
chr7	MRPS17	+	56022992	none	2.2270	2.7588
chr7	MRPS17	+	56024192	none	2.2270	2.7698
chr7	MRPS33	-	140705975	none	2.6683	2.8038
chr7	MTURN	+	30202368	none	2.3305	2.7796
chr7	NDUFA4	-	10973091	none	2.5589	2.8055
chr7	NOM1	+	156765862	none	2.3386	2.7887
chr7	NRCAM	-	107788096	none	2.6192	2.8038
chr7	OSBPL3	-	24836176	none	2.4900	2.7004
chr7	PDAP1	-	98992318	none	2.6049	2.7470
chr7	PDIA4	-	148700153	none	2.2674	2.7367
chr7	PDIA4	-	148700534	none	2.2674	2.8053
chr7	PEG10	+	94298993	none	2.4811	2.8053
chr7	PEX1	-	92116347	none	2.6197	2.8059
chr7	PHTF2	+	77586537	none	2.5036	2.7838
chr7	PLEKHA8	+	30124265	none	2.4055	2.7737
chr7	PLXNA4	-	131808104	none	2.3002	2.7409
chr7	PNPLA8	-	108112069	none	2.5483	2.7750
chr7	PNPLA8	-	108112964	none	2.3102	2.7383
chr7	POT1	-	124463323	none	2.6220	2.7716
chr7	POU6F2	+	39395218	none	2.6298	2.7774
chr7	PPIA	+	44841240	none	2.4974	2.8058
chr7	PRKAR1B	-	588829	none	2.3027	2.7713
chr7	PRKAR2B	+	106802248	none	2.4023	2.7484
chr7	PSPH	-	56078798	none	2.2547	2.8059
chr7	PTN	-	136912096	none	2.6209	2.7059
chr7	PTN	-	136912327	none	2.3457	2.7468
chr7	RAC1	+	6443589	none	2.5162	2.8038
chr7	RBM28	-	127950442	none	2.2139	2.7988
chr7	RBM33	+	155570516	none	2.2945	2.7340
chr7	RBM48	+	92166816	none	2.4125	2.7992
chr7	RHEB	-	151163105	none	2.6549	2.7685
chr7	RPA3	-	7676353	none	2.3804	2.7352
chr7	RSBN1L	+	77378799	none	2.5782	2.7405
chr7	SEPT7P2	-	45763411	none	2.4820	2.7632
chr7	SERPINE1	+	100782522	none	2.6082	2.7871
chr7	SLC25A13	-	95749744	none	2.3759	2.7944
chr7	SLC25A13	-	95750061	none	2.2843	2.7543
chr7	SLC26A5	-	103008537	none	2.4950	2.7802
chr7	SMKR1	+	129152758	none	2.6486	2.8030
chr7	SP4	+	21554144	none	2.3573	2.7499
chr7	SP4	+	21554377	none	2.3573	2.7346
chr7	SSBP1	+	141450247	none	2.5124	2.8069
chr7	TAX1BP1	+	27832795	none	2.3092	2.7256
chr7	TBL2	-	72984005	none	2.2294	2.7742
chr7	TNPO3	-	128594247	none	2.4754	2.8070
chr7	TNRC18	-	5390933	none	2.6710	2.7102
chr7	TRA2A	-	23544416	none	2.5158	2.7846
chr7	TRA2A	-	23544623	none	2.6076	2.7961
chr7	TRIM24	+	138269915	none	2.5570	2.7425
chr7	TRIM24	+	138270310	none	2.4854	2.7494
chr7	TRIM56	+	100736793	none	2.2492	2.7783
chr7	TSPAN13	+	16824113	none	2.4984	2.8062
chr7	TSPAN33	+	128808664	none	2.4485	2.8022
chr7	TTC26	+	138876725	none	2.5100	2.7623
chr7	TTYH3	+	2704412	none	2.3922	2.7974
chr7	TYW1B	-	72034967	none	2.4287	2.7832
chr7	UBE2D4	+	43993161	none	2.2077	2.7718
chr7	UBE3C	+	157062052	none	2.2246	2.7254
chr7	USP42	+	6201184	none	2.3830	2.7010
chr7	VKORC1L1	+	65423525	none	2.6824	2.7493
chr7	VKORC1L1	+	65424537	none	2.4533	2.7823
chr7	VPS41	-	38765162	none	2.4564	2.7953
chr7	WBSCR22	+	73112325	none	2.4412	2.7315
chr7	WBSCR22	+	73112502	none	2.4412	2.8072
chr7	WIPI2	+	5271148	none	2.6023	2.7480
chr7	WIPI2	+	5271349	none	2.4384	2.7675
chr7	YKT6	+	44253880	none	2.2579	2.8065
chr7	ZFAND2A	-	1192545	none	2.4098	2.7171
chr7	ZNF107	+	64171407	none	2.6105	2.8059
chr7	ZNF117	-	64435104	none	2.3622	2.7378
chr7	ZNF12	-	6728075	none	2.5317	2.7934
chr7	ZNF12	-	6730096	none	2.5624	2.7432
chr7	ZNF273	+	64391337	none	2.3303	2.7657
chr7	ZNF398	+	148879410	none	2.4639	2.7057
chr7	ZNF398	+	148879881	none	2.4598	2.7618
chr7	ZNF800	-	127010104	none	2.3940	2.7613
chr7	ZNF800	-	127014062	none	2.5681	2.7363
chr7	ZNRF2	+	30406916	none	2.4521	2.7965
chr7	ZSCAN25	+	99230007	none	2.4857	2.8016
chr8	ADAM28	+	24212356	none	2.3849	2.7057
chr8	AGPAT6	+	41482508	none	2.3796	2.7260
chr8	AP3M2	+	42028690	none	2.5897	2.7628
chr8	ARFGEF1	-	68109909	none	2.6135	2.7353
chr8	ASAH1	-	17913962	none	2.2967	2.7782
chr8	ASAH1	-	17924278	none	2.3630	2.7542
chr8	ASAP1	-	131064357	none	2.3190	2.7842
chr8	ASAP1	-	131064998	none	2.5749	2.7047
chr8	ATAD2	-	124332105	none	2.4072	2.7571
chr8	ATAD2	-	124332749	none	2.3950	2.7136
chr8	ATP6V1B2	+	20079196	none	2.6118	2.8071
chr8	ATP6V1H	-	54628240	none	2.5528	2.8042
chr8	AZIN1	-	103838582	none	2.3939	2.7912
chr8	AZIN1	-	103840270	none	2.5729	2.7739
chr8	BIN3	-	22478232	none	2.2208	2.7788
chr8	BNIP3L	+	26268462	none	2.4846	2.7607
chr8	C8orf88	-	91970867	none	2.6591	2.8007
chr8	CCDC25	-	27590841	none	2.2548	2.7495
chr8	CCDC25	-	27605635	none	2.5650	2.7545
chr8	CHCHD7	+	57131176	none	2.4282	2.7022
chr8	CHD7	+	61693674	none	2.3473	2.7190
chr8	CHD7	+	61779468	none	2.6661	2.7087
